Unnamed: 0,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Year
32477,6,73,1,"80 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,2008-06-19,Parts per billion,20.26087,39.0,20,37,Parts per million,0.03775,0.066,10,71,Parts per billion,2.304348,3.0,4,4.0,Parts per million,0.7875,1.0,4,11.0,2008
31195,6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,2011-11-15,Parts per billion,17.477273,30.3,22,28,Parts per million,0.014708,0.027,11,23,Parts per billion,0.026087,0.3,4,0.0,Parts per million,0.2625,0.4,23,5.0,2011
38472,6,87,3, Center St,California,Santa Cruz,Davenport,2006-10-18,Parts per billion,8.125,20.0,16,19,Parts per million,0.021583,0.024,10,20,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.4375,0.6,14,7.0,2006
79011,24,33,30,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,2014-11-07,Parts per billion,5.086957,12.0,7,11,Parts per million,0.020083,0.027,12,25,Parts per billion,0.583333,1.8,12,1.0,Parts per million,0.193292,0.243,7,,2014
85469,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2013-03-06,Parts per billion,11.183333,30.1,0,28,Parts per million,0.034458,0.04,20,34,Parts per billion,1.1625,1.8,8,,Parts per million,0.320833,0.4,0,5.0,2013
23456,6,37,1002,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,2014-04-09,Parts per billion,31.83913,50.5,8,47,Parts per million,0.022875,0.057,10,58,Parts per billion,0.442857,0.8,23,,Parts per million,0.547826,1.1,8,,2014
69111,22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,2015-02-12,Parts per billion,9.304167,17.9,19,16,Parts per million,0.03125,0.034,8,31,Parts per billion,1.4875,1.9,8,,Parts per million,0.275,0.6,0,7.0,2015
44336,6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,2013-01-22,Parts per billion,14.078261,21.9,22,20,Parts per million,0.019958,0.028,9,26,Parts per billion,0.672727,1.0,23,1.0,Parts per million,0.365217,0.4,0,,2013
54158,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2011-07-23,Parts per billion,9.791667,14.0,5,13,Parts per million,0.051083,0.068,11,77,Parts per billion,5.458333,11.0,11,16.0,Parts per million,0.295833,0.3,0,,2011
88729,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2015-08-05,Parts per billion,13.654167,30.9,6,28,Parts per million,0.024944,0.044,11,41,Parts per billion,0.675,1.1,5,,Parts per million,0.15,0.3,10,3.0,2015
67824,42,11,9,UGI CO MONGANTOWN RD AND PROSPECT ST,Pennsylvania,Berks,Reading,2005-05-21,Parts per billion,15.833333,30.0,23,28,Parts per million,0.024625,0.041,10,35,Parts per billion,4.958333,17.0,7,24.0,Parts per million,0.575,0.8,2,9.0,2005
54703,21,67,12,"FAYETTE COUNTY HEALTH DEPT, 650 NEWTOWN PIKE",Kentucky,Fayette,Lexington-Fayette (corporate name for Lexington),2002-07-03,Parts per billion,22.052632,52.0,23,49,Parts per million,0.035708,0.066,11,71,Parts per billion,1.9,3.3,11,,Parts per million,0.05,0.3,23,3.0,2002
90240,47,9,101,GREAT SMOKY MOUNTAINS NP LOOK ROCK,Tennessee,Blount,Not in a city,2010-02-24,Parts per billion,1.7,5.4,9,5,Parts per million,0.039208,0.044,16,37,Parts per billion,1.3375,1.9,11,,Parts per million,0.2,0.2,0,2.0,2010
116796,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2013-07-01,Parts per billion,7.266667,25.8,5,24,Parts per million,0.034667,0.045,10,42,Parts per billion,-0.026087,0.0,2,0.0,Parts per million,0.183773,0.288,5,,2013
39119,6,83,1025,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,2014-05-26,Parts per billion,0.0,0.0,0,0,Parts per million,0.033682,0.043,9,40,Parts per billion,0.142857,1.0,4,1.0,Parts per million,0.277778,0.3,9,3.0,2014
19183,6,23,1004,717 SOUTH AVENUE,California,Humboldt,Eureka,2010-12-01,Parts per billion,2.9625,11.4,14,10,Parts per million,0.025625,0.031,0,26,Parts per billion,1.525,1.6,2,,Parts per million,0.3,0.3,0,3.0,2010
36059,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2010-09-23,Parts per billion,20.217391,34.0,5,32,Parts per million,0.021917,0.044,10,37,Parts per billion,0.0,0.0,2,,Parts per million,0.645833,0.8,6,9.0,2010
94701,51,59,5001,LEWINSVILLE 1437 BALLS HILL RD,Virginia,Fairfax,McLean,2006-10-03,Parts per billion,19.75,34.0,17,32,Parts per million,0.023583,0.038,9,32,Parts per billion,2.5625,3.0,8,,Parts per million,0.379167,0.7,7,,2006
2341,4,19,1011,"1237 S. BEVERLY , TUCSON",Arizona,Pima,Tucson,2000-03-02,Parts per billion,25.958333,54.0,19,51,Parts per million,0.024833,0.051,10,43,Parts per billion,0.958333,1.0,0,1.0,Parts per million,0.529167,0.7,7,8.0,2000
61704,36,5,83,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2006-09-17,Parts per billion,21.416667,54.0,21,51,Parts per million,0.017333,0.036,11,31,Parts per billion,2.916667,8.0,21,11.0,Parts per million,0.695833,1.2,23,14.0,2006
36357,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2010-12-09,Parts per billion,33.4,50.0,9,47,Parts per million,0.006083,0.015,10,13,Parts per billion,0.45,2.0,8,3.0,Parts per million,1.283333,2.0,3,23.0,2010
53499,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2011-02-06,Parts per billion,15.333333,43.0,23,41,Parts per million,0.021167,0.035,8,30,Parts per billion,7.083333,9.0,14,13.0,Parts per million,0.666667,0.9,23,10.0,2011
33863,6,67,6,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,2014-04-18,Parts per billion,2.541667,5.0,5,5,Parts per million,0.0375,0.048,10,44,Parts per billion,0.933333,2.2,22,3.0,Parts per million,0.158333,0.2,0,2.0,2014
66444,42,13,801,2ND AVE & 7TH ST,Pennsylvania,Blair,Altoona,2004-08-21,Parts per billion,4.833333,11.0,21,10,Parts per million,0.021375,0.036,10,31,Parts per billion,0.083333,1.0,7,1.0,Parts per million,0.308333,0.6,20,,2004
67839,37,67,22,1300 BLK. HATTIE AVENUE,North Carolina,Forsyth,Winston-Salem,2001-08-11,Parts per billion,8.833333,34.0,0,32,Parts per million,0.040333,0.061,10,54,Parts per billion,1.1875,3.3,17,,Parts per million,0.469565,0.8,0,,2001
16258,6,23,1004,717 SOUTH AVENUE,California,Humboldt,Eureka,2008-09-18,Parts per billion,3.0,9.0,19,8,Parts per million,0.017958,0.032,10,27,Parts per billion,0.0,0.0,2,,Parts per million,0.314286,0.4,6,,2008
128146,51,87,14,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,2014-12-26,Parts per billion,12.745833,19.9,23,18,Parts per million,0.006708,0.02,10,19,Parts per billion,0.6625,1.5,11,,Parts per million,0.470833,0.7,8,8.0,2014
79698,40,1,9009,"South Highway 59, RR1, 1795 Dahlonegah Park Road, Stilwell, Oklahoma",Oklahoma,Adair,Cherry Tree,2009-10-30,Parts per billion,1.886364,4.1,19,4,Parts per million,0.02775,0.032,10,27,Parts per billion,1.6,3.1,20,,Parts per million,0.1,0.1,0,1.0,2009
107043,42,133,8,HILL ST.,Pennsylvania,York,York,2012-07-05,Parts per billion,9.875,23.0,5,22,Parts per million,0.044417,0.063,9,61,Parts per billion,5.416667,12.0,2,17.0,Parts per million,0.275,0.3,0,3.0,2012
58044,25,25,42,HARRISON AVE,Massachusetts,Suffolk,Boston,2001-09-19,Parts per billion,24.363636,32.0,3,30,Parts per million,0.000765,0.001,10,1,Parts per billion,5.9,6.3,8,,Parts per million,0.379167,0.9,0,10.0,2001
63429,18,97,73,"NAVAL AVIONICS CENTER, 6125 E. 16TH ST.",Indiana,Marion,Indianapolis (Remainder),2014-06-10,Parts per billion,4.333333,7.9,6,7,Parts per million,0.034792,0.043,8,40,Parts per billion,2.525,2.7,8,,Parts per million,0.1875,0.2,0,,2014
70068,20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2013-04-02,Parts per billion,13.8625,31.4,22,29,Parts per million,0.032625,0.047,10,44,Parts per billion,7.470833,44.8,7,61.0,Parts per million,0.2,0.3,6,,2013
30360,6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,2000-06-23,Parts per billion,4.652174,12.0,21,11,Parts per million,0.034905,0.039,0,33,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.126087,0.2,5,,2000
28635,6,37,5005,7201 W. WESTCHESTER PARKWAY,California,Los Angeles,Los Angeles,2014-09-02,Parts per billion,5.318182,18.8,0,17,Parts per million,0.03575,0.044,10,41,Parts per billion,0.066667,0.7,8,0.0,Parts per million,0.366667,0.4,0,5.0,2014
60551,37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2004-09-02,Parts per billion,6.772727,22.0,21,21,Parts per million,0.040375,0.063,11,61,Parts per billion,0.565217,1.0,9,1.0,Parts per million,0.325,0.4,0,5.0,2004
92942,51,59,1005,6507 COLUMBIA PIKE,Virginia,Fairfax,Annandale,2006-07-04,Parts per billion,7.5,23.0,21,22,Parts per million,0.035083,0.05,8,42,Parts per billion,1.15,2.0,14,,Parts per million,0.8,0.8,0,9.0,2006
86532,42,101,4,1501 E. LYCOMING AVE.,Pennsylvania,Philadelphia,Philadelphia,2009-01-14,Parts per billion,18.526087,29.9,17,27,Parts per million,0.018083,0.025,3,21,Parts per billion,3.027273,9.1,20,13.0,Parts per million,0.329167,0.7,0,8.0,2009
40972,12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,2004-07-12,Parts per billion,10.666667,23.0,6,22,Parts per million,0.033667,0.063,10,61,Parts per billion,0.791667,2.0,6,3.0,Parts per million,0.5,0.6,6,7.0,2004
11160,6,1,11,1100 21st Street,California,Alameda,Oakland,2013-11-15,Parts per billion,24.730435,36.8,7,34,Parts per million,0.010375,0.021,8,18,Parts per billion,0.454545,1.4,11,1.0,Parts per million,0.752174,1.3,7,,2013
83214,42,11,11,1059 Arnold Road,Pennsylvania,Berks,Not in a city,2010-07-28,Parts per billion,11.458333,29.0,5,27,Parts per million,0.04425,0.073,12,93,Parts per billion,3.818182,6.0,0,9.0,Parts per million,0.0625,0.1,0,1.0,2010
49767,8,57,3,"Walden, Colorado - Chandler Ranch",Colorado,Jackson,Not in a city,2013-11-16,Parts per billion,1.045455,2.0,19,2,Parts per million,0.039333,0.041,5,35,Parts per billion,0.0,0.0,5,,Parts per million,0.0,0.0,0,0.0,2013
73989,42,49,3,10TH AND MARNE STREETS,Pennsylvania,Erie,Erie,2006-08-07,Parts per billion,6.291667,18.0,6,17,Parts per million,0.055375,0.074,11,97,Parts per billion,8.5,14.0,1,20.0,Parts per million,0.070833,0.2,6,,2006
44440,9,3,1003,Remington Road (see coordinates),Connecticut,Hartford,East Hartford,2009-05-15,Parts per billion,6.916667,14.0,20,13,Parts per million,0.034813,0.051,10,43,Parts per billion,1.125,1.3,20,,Parts per million,0.525,0.6,18,,2009
66129,37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2006-05-22,Parts per billion,14.791667,33.0,21,31,Parts per million,0.026292,0.04,6,34,Parts per billion,3.95,8.4,20,,Parts per million,0.416667,0.9,23,,2006
100402,41,51,80,SE LAFAYETTE/5824 SE LAFAYETTE,Oregon,Multnomah,Portland,2011-09-29,Parts per billion,12.363636,31.9,22,29,Parts per million,0.024292,0.038,9,32,Parts per billion,0.528571,1.2,17,,Parts per million,0.263696,0.773,23,,2011
18117,39,35,60,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,2016-02-12,Parts per billion,6.695652,15.0,7,14,Parts per million,0.029,0.036,21,33,Parts per billion,1.314286,5.0,20,,Parts per million,0.2625,0.3,0,3.0,2016
46080,17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2003-10-02,Parts per billion,20.0,34.0,19,32,Parts per million,0.010458,0.027,9,23,Parts per billion,1.4625,3.3,8,,Parts per million,0.558333,1.3,19,,2003
18661,6,23,1005,"170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA",California,Humboldt,Not in a city,2012-08-07,Parts per billion,1.066667,2.2,20,2,Parts per million,0.017,0.021,12,18,Parts per billion,-0.375,-0.3,20,,Parts per million,0.266667,0.3,8,3.0,2012
68962,42,69,2006,GEORGE ST TROOP AND CITY OF SCRANTON,Pennsylvania,Lackawanna,Scranton,2004-08-14,Parts per billion,4.166667,9.0,20,8,Parts per million,0.021375,0.036,9,31,Parts per billion,1.0,1.0,2,,Parts per million,0.179167,0.3,0,,2004
11115,5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2014-11-23,Parts per billion,5.954167,10.3,18,9,Parts per million,0.019625,0.026,0,24,Parts per billion,0.725,1.1,2,,Parts per million,0.5,0.5,0,6.0,2014
63697,19,153,30,"1907 CARPENTER, DES MOINES IOWA",Iowa,Polk,Des Moines,2015-10-01,Parts per billion,6.55,14.2,18,13,Parts per million,0.019542,0.028,10,26,Parts per billion,0.028571,0.1,14,,Parts per million,0.204167,0.3,0,3.0,2015
97947,42,3,8,"301 39th St, Pittsburgh, PA 15201 (Lawrenceville)",Pennsylvania,Allegheny,Pittsburgh,2012-12-24,Parts per billion,18.891667,23.5,0,22,Parts per million,0.006708,0.011,10,9,Parts per billion,2.371429,4.7,14,,Parts per million,0.545833,0.8,1,9.0,2012
74662,42,91,13,STATE ARMORY - 1046 BELVOIR RD,Pennsylvania,Montgomery,Norristown,2003-04-26,Parts per billion,7.75,13.0,16,12,Parts per million,0.034333,0.047,0,40,Parts per billion,0.958333,2.0,19,3.0,Parts per million,0.3125,0.4,12,,2003
91816,37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2015-10-09,Parts per billion,5.917391,11.3,7,10,Parts per million,0.02075,0.037,10,34,Parts per billion,0.03913,0.2,2,0.0,Parts per million,0.257739,0.488,0,,2015
5316,5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2009-02-13,Parts per billion,21.5,34.0,2,32,Parts per million,0.018625,0.027,12,23,Parts per billion,1.7875,2.0,2,,Parts per million,0.420833,0.8,0,,2009
44958,6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,2013-06-26,Parts per billion,3.095652,5.2,1,5,Parts per million,0.01025,0.017,11,16,Parts per billion,0.271429,0.5,8,,Parts per million,0.256522,0.3,0,,2013
55417,12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,2011-03-24,Parts per billion,2.875,6.0,6,6,Parts per million,0.033625,0.04,9,34,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.679167,0.7,0,8.0,2011
99879,48,309,1037,4472 Mazanec Rd,Texas,McLennan,Waco,2010-01-31,Parts per billion,2.954545,20.7,22,19,Parts per million,0.020167,0.029,3,25,Parts per billion,1.920833,9.4,12,13.0,Parts per million,0.213043,0.3,21,,2010
33158,6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,2001-06-15,Parts per billion,6.304348,13.0,5,12,Parts per million,0.027286,0.037,8,31,Parts per billion,0.042857,0.3,5,,Parts per million,0.4,0.5,8,6.0,2001
8358,5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2012-10-14,Parts per billion,2.933333,5.1,8,5,Parts per million,0.032083,0.039,11,33,Parts per billion,0.65,0.8,0,0.0,Parts per million,0.1375,0.2,0,,2012
14638,6,13,1004,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,2013-06-28,Parts per billion,8.456522,16.8,9,15,Parts per million,0.011292,0.018,11,15,Parts per billion,0.157143,0.5,8,,Parts per million,0.330435,0.5,7,,2013
82259,42,125,5,CHARLER01 WASTE TREATMENT PLANT,Pennsylvania,Washington,Charleroi,2001-07-12,Parts per billion,11.291667,28.0,21,26,Parts per million,0.0235,0.046,11,39,Parts per billion,2.1875,3.6,11,,Parts per million,0.083333,0.2,6,,2001
103799,42,11,11,1059 Arnold Road,Pennsylvania,Berks,Not in a city,2013-09-20,Parts per billion,7.25,15.0,8,14,Parts per million,0.032542,0.059,11,50,Parts per billion,1.1125,1.6,11,,Parts per million,0.0,0.0,0,0.0,2013
102909,51,59,5001,LEWINSVILLE 1437 BALLS HILL RD,Virginia,Fairfax,McLean,2009-03-14,Parts per billion,17.75,27.0,6,25,Parts per million,0.018917,0.026,19,22,Parts per billion,3.1125,5.6,20,,Parts per million,0.4875,0.7,5,,2009
49703,10,3,2004,MLK BLVD AND JUSTISON ST.,Delaware,New Castle,Wilmington,2012-03-24,Parts per billion,8.175,12.1,5,11,Parts per million,0.032083,0.035,11,30,Parts per billion,0.45,0.8,7,0.0,Parts per million,0.220833,0.3,0,3.0,2012
48947,20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2003-07-09,Parts per billion,10.083333,23.0,21,22,Parts per million,0.031042,0.04,8,34,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.4875,0.6,18,7.0,2003
79907,48,141,58,5050A Yvette Drive,Texas,El Paso,El Paso,2004-05-24,Parts per billion,2.791667,18.0,6,17,Parts per million,0.03725,0.041,10,35,Parts per billion,0.125,1.0,3,1.0,Parts per million,0.129167,0.2,6,2.0,2004
30824,6,71,2002,"14360 ARROW BLVD., FONTANA",California,San Bernardino,Fontana,2008-05-02,Parts per billion,37.565217,56.0,1,53,Parts per million,0.039333,0.071,11,87,Parts per billion,1.26087,3.0,6,4.0,Parts per million,0.569565,1.3,11,,2008
96850,39,35,60,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,2014-04-06,Parts per billion,21.826087,37.0,2,35,Parts per million,0.021792,0.046,11,43,Parts per billion,3.609524,23.4,16,33.0,Parts per million,0.495833,0.8,6,9.0,2014
85532,48,201,1035,9525 1/2 Clinton Dr,Texas,Harris,Houston,2003-05-11,Parts per billion,6.0,17.0,14,16,Parts per million,0.034875,0.058,10,49,Parts per billion,3.625,29.0,11,41.0,Parts per million,0.617391,0.8,13,,2003
7706,5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2015-10-25,Parts per billion,4.745833,9.1,18,8,Parts per million,0.017,0.018,5,17,Parts per billion,0.8625,1.4,20,,Parts per million,0.313792,0.355,14,,2015
38424,6,83,1025,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,2013-12-27,Parts per billion,0.0,0.0,0,0,Parts per million,0.044583,0.047,0,44,Parts per billion,1.478261,3.0,9,4.0,Parts per million,0.291304,0.3,0,,2013
80588,47,75,3,1741 HILLVILLE LOOP ROAD,Tennessee,Haywood,Not in a city,2003-03-15,Parts per billion,3.652174,9.0,3,8,Parts per million,0.029292,0.047,12,40,Parts per billion,1.0,1.0,2,,Parts per million,1.0,1.0,0,,2003
66668,37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2006-07-28,Parts per billion,8.333333,21.0,9,20,Parts per million,0.038583,0.056,10,47,Parts per billion,9.2,57.0,11,,Parts per million,0.233333,0.3,6,3.0,2006
43779,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2005-11-17,Parts per billion,10.5,23.0,8,22,Parts per million,0.018333,0.025,9,21,Parts per billion,7.375,11.0,22,16.0,Parts per million,0.579167,0.7,13,8.0,2005
82162,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2003-11-07,Parts per billion,14.166667,20.0,11,19,Parts per million,0.016417,0.022,0,19,Parts per billion,0.333333,1.0,3,1.0,Parts per million,0.641667,0.8,16,,2003
12799,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2004-07-01,Parts per billion,22.086957,33.0,6,31,Parts per million,0.026125,0.039,11,33,Parts per billion,1.227273,3.0,5,4.0,Parts per million,0.386957,0.7,5,,2004
113638,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2015-02-06,Parts per billion,26.866667,52.1,23,49,Parts per million,0.011208,0.031,10,29,Parts per billion,2.470833,11.5,22,16.0,Parts per million,0.928833,3.885,22,,2015
20728,42,133,8,HILL ST.,Pennsylvania,York,York,2016-02-29,Parts per billion,7.0,17.0,10,16,Parts per million,0.028958,0.042,0,39,Parts per billion,2.583333,14.0,21,20.0,Parts per million,0.0125,0.1,4,,2016
56939,29,189,4,"Sunset Hills: 4580 South Lindbergh & Gravios, Sunset Hills, MO 63126",Missouri,Saint Louis,Sunset Hills,2000-05-23,Parts per billion,25.391304,57.0,19,54,Parts per million,0.022667,0.053,9,45,Parts per billion,6.217391,11.0,3,16.0,Parts per million,0.479167,0.9,23,10.0,2000
13796,24,23,2,"Piney Run, Frostburg Reservoir, Finzel",Maryland,Garrett,Grantsville,2016-01-24,Parts per billion,2.654167,8.1,6,8,Parts per million,0.041583,0.045,16,42,Parts per billion,0.575,1.2,8,,Parts per million,0.158875,0.198,18,,2016
95540,51,510,9,"517 N SAINT ASAPH ST, ALEXANDRIA HEALTH",Virginia,Alexandria City,Alexandria,2006-09-21,Parts per billion,19.25,38.0,19,36,Parts per million,0.017417,0.032,10,27,Parts per billion,1.208333,5.0,7,7.0,Parts per million,0.225,0.3,8,3.0,2006
30065,6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2006-01-09,Parts per billion,29.478261,37.0,8,35,Parts per million,0.002708,0.006,8,5,Parts per billion,5.2,13.6,14,,Parts per million,0.978261,2.3,8,,2006
97008,40,109,1037,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,2013-08-11,Parts per billion,3.5,7.0,5,7,Parts per million,0.038708,0.059,10,64,Parts per billion,0.0,0.0,2,,Parts per million,0.2375,0.3,5,,2013
7688,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-11-22,Parts per billion,20.652174,34.0,23,32,Parts per million,0.008958,0.022,10,19,Parts per billion,2.227273,6.0,8,9.0,Parts per million,0.656522,1.3,19,,2000
1756,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2010-03-26,Parts per billion,7.666667,23.0,23,22,Parts per million,0.030458,0.049,12,42,Parts per billion,1.666667,2.0,0,3.0,Parts per million,0.425,0.9,7,,2010
29500,6,73,1007,"330A 12TH AVE., SAN DIEGO, CA. 92112",California,San Diego,San Diego,2002-08-31,Parts per billion,32.913043,63.0,19,61,Parts per million,0.029625,0.055,11,47,Parts per billion,3.657143,4.3,20,,Parts per million,0.730435,1.1,19,,2002
